what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499479211
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499481734
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499485369
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499492943
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1321499496678
executed,command,com.adobe.flexbuilder.editorcore,4.5.1.313231,"com.adobe.flexide.editorcore.toggle.comment",1321499499182
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321499499794
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499503536
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499519557
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499520806
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499560754
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321499565489
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499566691
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499574782
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499577239
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499581075
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499589936
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499590776
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1321499610313
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321499613219
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321499613975
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499619220
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499622613
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321499626457
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499628384
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499651659
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499653952
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499665976
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1321499667956
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499670282
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1321499670333
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499672435
activated,perspective,com.adobe.flexbuilder.mxml.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.mxml.ui.perspectives.development",1321499676036
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499811045
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499812667
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499817878
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499824679
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1321499829069
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1321499829424
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499832004
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499839619
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499840825
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499843683
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499844560
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499867269
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499874765
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499883752
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499899588
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499993834
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499995416
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321499999943
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321500001092
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321500005527
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321500007779
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.findReplace",1321500007838
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321500010062
executed,command,,,"AUTOGEN:::com.adobe.flexbuilder.debug.ui.actionScriptRulerActions/com.adobe.flexbuilder.debug.ui.actionScriptDoubleClickBreakpointAction",1321500012432
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1321500043667
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321500046996
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1321500058574
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1321500060601
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1321500061342
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321500061861
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321500062866
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321500069935
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1321500078795
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1321500081500
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1321500093566
executed,command,com.adobe.flexbuilder.editorcore,4.5.1.313231,"com.adobe.flexide.editorcore.toggle.comment",1321500094348
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321500094745
executed,command,com.adobe.flexbuilder.editorcore,4.5.1.313231,"com.adobe.flexide.editorcore.toggle.comment",1321500097318
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321500098805
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321500098862
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321500102651
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1321500106994
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1321500109054
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321500109813
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321500134553
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321500136122
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321500136596
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321500139465
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321500142817
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321500144658
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1321500145492
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1321500149553
